iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ITA,Europe,Italy,30/01/2021,2529070,13563,12459.429,87858,477,454.857,42838.386,229.735,211.043,1488.173,8.08,7.705,0.93,2218,37.569,22316,377.997,929,15.736,6845,115.943,32453362,298010,547.825,5.031,247934,4.185,0.0499,20,tests performed,1985395,1397327,588086,,90811,77168,3.36,2.37,1,,1307,4858,0.008,74.07,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
JAM,North America,Jamaica,30/01/2021,15462,27,114.857,345,1,1.857,5468.663,9.549,40.623,122.021,0.354,0.657,1.23,,,,,,,,,166068,,58.729,,1060,0.375,0.1018,9.8,samples tested,,,,,,,,,,,,,,71.3,266.879,31.4,9.684,6.39,8193.571,,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.734,2827382,,,,
JPN,Asia,Japan,30/01/2021,383083,3567,3858.429,5546,94,87.286,3090.583,28.777,31.128,44.743,0.758,0.704,0.71,,,,,,,,,6352426,40425,50.977,0.324,63562,0.51,0.0575,17.4,people tested,,,,,,,,,,,,,,49.54,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,123951696,,,,
JEY,Europe,Jersey,30/01/2021,3130,2,4.143,66,1,0.429,28250.117,18.051,37.392,595.689,9.026,3.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110796,,,,
JOR,Asia,Jordan,30/01/2021,325033,864,874.571,4281,12,10.571,28799.982,76.556,77.493,379.324,1.063,0.937,1.07,,,,,,,,,3844913,15605,344.889,1.4,21938,1.968,0.0401,24.9,tests performed,,,,,,1250,,,,,111,1250,0.011,75.93,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729,11285875,,,,
KAZ,Asia,Kazakhstan,30/01/2021,233156,1440,1493.571,3035,0,11.286,12019.591,74.234,76.996,156.459,0,0.582,1.04,,,,,,,,,6582677,43061,342.911,2.243,35815,1.866,0.0406,24.6,tests performed,,,,,,,,,,,,,,76.85,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825,19397998,,,,
KEN,Africa,Kenya,30/01/2021,100563,141,113.429,1753,0,1.857,1861.33,2.61,2.099,32.446,0,0.034,0.98,,,,,,,,,,,,,4146,0.078,0.0268,37.4,tests performed,,,,,,,,,,,,,,50.93,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,
KIR,Oceania,Kiribati,30/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22,143.701,23.2,3.895,2.21,1981.132,,434.657,22.66,35.9,58.9,,1.9,68.37,0.63,131237,,,,
OWID_KOS,Europe,Kosovo,30/01/2021,59606,342,332.714,1477,5,5.714,33446.775,191.907,186.696,828.791,2.806,3.206,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,168.155,,,,9795.834,0.6,,,,,,,,,1782115,,,,
KWT,Asia,Kuwait,30/01/2021,164108,658,534.429,958,0,0.857,38442.816,154.139,125.192,224.415,0,0.201,1.16,,,,,,,,,1520587,8336,357.776,1.961,9301,2.188,0.0572,17.5,tests performed,,,,,,4480,,,,,1049,,,71.3,232.128,33.7,2.345,1.114,65530.537,,132.235,15.84,2.7,37,,2,75.49,0.806,4268886,,,,
KGZ,Asia,Kyrgyzstan,30/01/2021,84453,76,93.857,1411,2,1.857,12736.816,11.462,14.155,212.801,0.302,0.28,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5,71.45,0.697,6630621,,,,
LAO,Asia,Laos,30/01/2021,44,0,0.143,,0,0,5.844,0,0.019,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22,29.715,24.4,4.029,2.322,6397.36,22.7,368.111,4,7.3,51.2,49.839,1.5,67.92,0.613,7529477,,,,
LVA,Europe,Latvia,30/01/2021,64923,931,762.429,1166,18,12.857,35081.112,503.065,411.978,630.048,9.726,6.947,0.98,,,,,,,,,1168460,9960,623.538,5.315,9515,5.078,0.0783,12.8,tests performed,23882,17431,6448,6,321,640,1.29,0.94,0.35,0,346,38,0.002,64.81,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,,5.57,75.29,0.866,1850654,,,,
LBN,Asia,Lebanon,30/01/2021,296282,3125,3410.143,2680,59,66,53970.094,569.243,621.184,488.183,10.747,12.022,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.19,594.561,31.1,8.514,5.43,13367.565,,266.591,12.71,26.9,40.7,,2.9,78.93,0.744,5489744,,,,
LSO,Africa,Lesotho,30/01/2021,8610,468,150.714,163,3,7.143,3734.02,202.964,65.362,70.691,1.301,3.098,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,73.562,22.2,4.506,2.647,2851.153,59.6,405.126,3.94,0.4,53.9,2.117,,54.33,0.527,2305826,,,,
LBR,Africa,Liberia,30/01/2021,1952,3,3.857,89,0,0,368.115,0.566,0.727,16.784,0,0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,49.127,19.2,3.057,1.756,752.788,38.6,272.509,2.42,1.5,18.1,1.188,0.8,64.1,0.48,5302690,,,,
LBY,Africa,Libya,30/01/2021,117650,871,730,1842,10,15,17270.12,127.856,107.158,270.392,1.468,2.202,1.05,,,,,,,,,,6007,,0.892,,,,,samples tested,,,,,,,,,,,,,,85.19,3.623,29,4.424,2.816,17881.509,,341.862,10.43,,,,3.7,72.91,0.724,6812344,,,,
LIE,Europe,Liechtenstein,30/01/2021,2565,2,8.143,53,0,0,65175.962,50.819,206.908,1346.716,0,0,0.74,,,,,,,,,24638,47,631.112,1.204,136,3.484,0.063,15.9,tests performed,841,817,,,0,66,2.14,2.08,,,1677,62,0.158,56.48,237.012,,,,,,,7.77,,,,2.397,82.49,0.919,39355,,,,
LTU,Europe,Lithuania,30/01/2021,183662,769,839.714,2803,26,23,66784.773,279.63,305.344,1019.251,9.454,8.363,0.78,,,1323,481.081,,,,,1927965,6898,691.857,2.475,8604,3.088,0.099,10.1,tests performed,94834,72475,22359,,644,3729,3.45,2.64,0.81,,1356,1859,0.068,75.93,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,,6.56,75.93,0.882,2750058,,,,
OWID_LIC,,Low income,30/01/2021,520953,5514,4601.286,12524,72,86.429,706.276,7.476,6.238,16.979,0.098,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737604900,,,,
OWID_LMC,,Lower middle income,30/01/2021,19033055,59433,56802.143,358824,1110,1193.714,5545.605,17.317,16.55,104.549,0.323,0.348,,,,,,,,,,,,,,,,,,,4380826,4270016,20810,,472472,477632,0.13,0.12,0,,139,410797,0.012,,,,,,,,,,,,,,,,3432097300,,,,
LUX,Europe,Luxembourg,30/01/2021,50288,160,135.286,581,1,1.714,77652.752,247.066,208.903,897.157,1.544,2.647,1.1,11,16.986,66,101.915,,,,,1866194,6139,2919.025,9.602,7292,11.406,0.019,52.6,tests performed,12433,10752,1681,,127,674,1.92,1.66,0.26,,1041,611,0.094,51.85,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,,4.51,82.25,0.916,647601,,,,
MDG,Africa,Madagascar,30/01/2021,19065,322,46,281,2,0.286,643.833,10.874,1.553,9.489,0.068,0.01,0.82,,,,,,,,,,,,,466,0.016,0.1355,7.4,tests performed,,,,,,,,,,,,,,37.04,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,,,50.54,0.2,67.04,0.528,29611718,,,,
MWI,Africa,Malawi,30/01/2021,23020,716,808.143,669,15,25.571,1128.137,35.089,39.605,32.786,0.735,1.253,1.01,,,,,,,,,,,,,2550,0.128,0.2834,3.5,tests performed,,,,,,,,,,,,,,51.85,197.519,18.1,2.979,1.783,1095.042,71.4,227.349,3.94,4.4,24.7,8.704,1.3,64.26,0.483,20405318,,,,
MYS,Asia,Malaysia,30/01/2021,203933,5725,3964.714,733,16,10.429,6008.949,168.689,116.822,21.598,0.471,0.307,1.14,424,12.493,4289,126.377,,,5650,166.479,6555646,76939,195.26,2.292,77821,2.318,0.0536,18.7,people tested,,,,,,,,,,,,,,77.31,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,33938216,,,,
MDV,Asia,Maldives,30/01/2021,15736,122,121.571,51,0,0.143,30042.115,232.914,232.096,97.366,0,0.273,1.29,,,,,,,,,396882,3535,761.101,6.779,3535,6.779,0.0344,29.1,samples tested,,,,,,,,,,,,,,,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,,78.92,0.74,523798,,,,
MLI,Africa,Mali,30/01/2021,8063,7,18,329,0,1.143,356.871,0.31,0.797,14.562,0,0.051,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,15.196,16.4,2.519,1.486,2014.306,,268.024,2.42,1.6,23,52.232,0.1,59.31,0.434,22593598,,,,
MLT,Europe,Malta,30/01/2021,17721,136,168.429,265,1,2.143,33229.388,255.019,315.827,496.913,1.875,4.018,0.97,,,,,,,,,609737,3431,1157.55,6.514,3329,6.32,0.0506,19.8,tests performed,26847,23391,3456,,1025,1131,5.03,4.39,0.65,,2121,731,0.137,52.78,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,533293,,,,
MHL,Oceania,Marshall Islands,30/01/2021,4,0,0,,0,0,96.17,0,0,,0,0,,,,,,,,,,,,,,13,0.309,0,,tests performed,,,,,,,,,,,,,,,295.15,,,,3819.202,,557.793,30.53,,,82.502,2.7,73.7,0.704,41593,,,,
MTQ,North America,Martinique,30/01/2021,6370,0,0,44,0,0,17332.767,0,0,119.724,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,,12.543,,,,,,,,,82.54,,367512,,,,
MRT,Africa,Mauritania,30/01/2021,16576,33,25.571,419,0,0.286,3499.892,6.968,5.399,88.469,0,0.06,0.69,,,,,,,,,,,,,1012,0.219,0.0354,28.2,tests performed,,,,,,,,,,,,,,50.93,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,0.546,4736146,,,,
MUS,Africa,Mauritius,30/01/2021,568,0,1.714,10,0,0,437.099,0,1.319,7.695,0,0,0.14,,,,,,,,,,,,,,,,,,,,,,,30,,,,,23,30,0.002,19.44,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,1299478,,,,
MYT,Africa,Mayotte,30/01/2021,8231,0,140.143,61,0,0.429,25239.718,0,429.737,187.052,0,1.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,2.411,,,,,,,,,79.46,,326113,,,,
MEX,North America,Mexico,30/01/2021,1924384,14026,13462.286,184944,1249,1377.571,15092.72,110.004,105.583,1450.494,9.796,10.804,0.95,,,,,,,,,4534971,21405,35.792,0.169,37068,0.293,0.34,2.9,people tested,670307,631298,39009,,8090,7363,0.53,0.5,0.03,,58,5000,0.004,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,127504120,,,,
FSM,Oceania,Micronesia (country),30/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62,114178,,,,
MDA,Europe,Moldova,30/01/2021,158860,551,508.286,3575,11,13.143,48536.615,168.347,155.297,1092.272,3.361,4.016,1.08,,,,,,,,,,3525,,1.151,2426,0.792,0.2106,4.7,tests performed,,,,,,,,,,,,,,57.41,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,3272993,,,,
MCO,Europe,Monaco,30/01/2021,1457,27,20.857,12,1,0.429,39927.653,739.908,571.57,328.848,27.404,11.745,1.05,,,,,,,,,,,,,,,,,,,,,,,294,,,,,8057,,,45.37,19347.5,,,,,,,5.46,,,,13.8,86.75,,36491,,,,
MNG,Asia,Mongolia,30/01/2021,1742,32,18.714,2,0,0,512.598,9.416,5.507,0.589,0,0,1.21,,,,,,,,,1024972,14495,306.164,4.33,12462,3.722,0.0015,665.9,samples tested,,,,,,,,,,,,,,73.61,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7,69.87,0.737,3398373,,,,
MNE,Europe,Montenegro,30/01/2021,60724,463,467,790,7,4,96835.821,738.34,744.719,1259.803,11.163,6.379,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88,0.829,627082,,,,
MSR,North America,Montserrat,30/01/2021,13,0,0,1,0,0,2945.842,0,0,226.603,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.16,,4413,,,,
MAR,Africa,Morocco,30/01/2021,469990,851,735.143,8246,22,20.143,12547.127,22.719,19.626,220.14,0.587,0.538,0.79,,,,,,,,,4883093,14415,131.703,0.389,9936,0.268,0.0708,14.1,people tested,90000,,,,,45000,0.24,,,,1201,,,76.85,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976,,,,
MOZ,Africa,Mozambique,30/01/2021,37108,1275,894.286,356,9,9.429,1125.524,38.672,27.125,10.798,0.273,0.286,1.13,,,,,,,,,341004,2077,10.631,0.065,2721,0.085,0.3191,3.1,tests performed,,,,,,,,,,,,,,50,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,32969520,,,,
MMR,Asia,Myanmar,30/01/2021,139864,349,395.143,3125,10,11.429,2581.502,6.442,7.293,57.679,0.185,0.211,0.69,,,,,,,,,2374068,16325,44.129,0.303,17690,0.329,0.0223,44.8,samples tested,,,,,,32300,,,,,596,32300,0.06,70.37,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,54179312,,,,
NAM,Africa,Namibia,30/01/2021,33828,136,232.714,357,3,5,13177.906,52.98,90.655,139.072,1.169,1.948,0.86,,,,,,,,,263533,,104.157,,1540,0.609,0.1502,6.7,tests performed,,,,,,,,,,,,,,38.89,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,2567024,,,,
NRU,Oceania,Nauru,30/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.45,,,,12895.635,,,24.07,43,36.9,,5,59.96,,12691,,,,
NPL,Asia,Nepal,30/01/2021,270854,109,239.143,2960,2,4.714,8866.625,3.568,7.829,96.898,0.065,0.154,0.65,,,,,,,,,2067699,3618,68.843,0.12,4122,0.137,0.058,17.2,samples tested,,,,,,18862,,,,,617,,,57.41,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,30547586,,,,
NLD,Europe,Netherlands,30/01/2021,969725,4391,4597,13861,66,65.286,55210.88,250,261.728,789.17,3.758,3.717,0.83,542,30.859,1259,71.681,250,14.234,1332,75.837,7422400,23254,424.096,1.329,30515,1.744,0.114,8.8,tests performed,,,,,,22958,,,,,1307,19321,0.11,82.41,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,,,,
NCL,Oceania,New Caledonia,30/01/2021,47,3,0.429,,0,0,162.092,10.346,1.478,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,289959,,,,
NZL,Oceania,New Zealand,30/01/2021,1948,1,3.857,25,0,0,375.678,0.193,0.744,4.821,0,0,0.85,,,,,,,,,1526608,7871,297.6,1.534,6092,1.188,,,tests performed,,,,,,,,,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289,,,,
NIC,North America,Nicaragua,30/01/2021,4992,0,5.571,169,0,0.143,718.439,0,0.802,24.322,0,0.021,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66,6948395,,,,
NER,Africa,Niger,30/01/2021,4489,15,25.857,161,2,1.286,171.284,0.572,0.987,6.143,0.076,0.049,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,26207982,,,,
NGA,Africa,Nigeria,30/01/2021,128674,1650,1505.143,1577,30,12.429,588.786,7.55,6.887,7.216,0.137,0.057,0.97,,,,,,,,,,,,,7981,0.037,0.1782,5.6,tests performed,,,,,,,,,,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,218541216,,,,
NIU,Oceania,Niue,30/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.71,,1952,,,,
OWID_NAM,,North America,30/01/2021,29684392,182766,181585.286,678385,5405,4897,49447.313,304.446,302.479,1130.032,9.003,8.157,,,,,,,,,,,,,,,,,,,39272626,31115037,7456059,,1047194,1505017,6.54,5.18,1.24,,2507,1018038,0.17,,,,,,,,,,,,,,,,600323657,,,,
PRK,Asia,North Korea,30/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,218,0.008,,,samples tested,,,,,,,,,,,,,,,211.701,35.3,9.491,6.139,,,321.681,4,,,,13.2,72.27,,26069416,,,,
MKD,Europe,North Macedonia,30/01/2021,92518,325,292.429,2848,7,9.857,44190.741,155.235,139.677,1360.332,3.344,4.708,1,,,,,,,,,456000,1733,216.799,0.824,1963,0.933,0.149,6.7,tests performed,,,,,,,,,,,,,,,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774,2093606,,,,
OWID_CYN,Asia,Northern Cyprus,30/01/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403,,,,,3665,,,,,,,,,,,,,,,,,,382836,,,,
OWID_NIR,Europe,Northern Ireland,30/01/2021,,,,,,,,,,,,,,56,29.536,853,449.895,,,412,217.3,,,,,,,,,,238924,214601,24323,,10713,8656,12.6,11.32,1.28,,4565,8422,0.444,,,,,,,,,,,,,,,,1896000,,,,
MNP,Oceania,Northern Mariana Islands,30/01/2021,132,0,0.429,2,0,0,2662.686,0,8.645,40.344,0,0,,,,,,,,,,29784,159,601.928,3.213,83,1.677,0.009,111.1,tests performed,,,,,,,,,,,,,,,119.878,,,,,,194.994,,,,,,76.74,,49574,,,,
NOR,Europe,Norway,30/01/2021,63037,295,284,563,0,2.714,11599.787,54.285,52.26,103.601,0,0.499,0.84,,,87,16.009,,,,,3318872,7315,614.262,1.354,17903,3.314,0.024,41.7,people tested,133094,111553,21541,,433,7044,2.45,2.05,0.4,,1296,4275,0.079,73.15,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5434324,,,,
OWID_OCE,,Oceania,30/01/2021,57293,44,45.857,1221,0,0.571,1272.079,0.977,1.018,27.11,0,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45038860,,,,
OMN,Asia,Oman,30/01/2021,133728,0,177.429,1527,0,1.429,29221.86,0,38.771,333.676,0,0.312,1.18,,,,,,,,,,,,,,,,,,,,,,,985,,,,,215,75,0.002,45.37,14.98,30.7,2.355,1.53,37960.709,,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,4576300,,,,
PAK,Asia,Pakistan,30/01/2021,541031,1644,1734.286,11560,46,50.857,2294.207,6.971,7.354,49.019,0.195,0.216,0.88,,,,,,,,,7889741,41425,34.095,0.179,41052,0.177,0.0432,23.2,tests performed,,,,,,,,,,,,,,57.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PLW,Oceania,Palau,30/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.237,,,,13240.405,,,15.89,7.7,22.7,,4.8,73.7,0.826,18084,,,,
PSE,Asia,Palestine,30/01/2021,178001,575,576.714,2001,11,9.143,33904.462,109.522,109.849,381.137,2.095,1.741,0.95,,,,,,,,,,3001,,0.585,3991,0.777,0.1272,7.9,tests performed,,,,,,,,,,,,,,77.78,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,,,,,74.05,0.708,5250076,,,,
PAN,North America,Panama,30/01/2021,316808,1408,1579.429,5196,20,36,71861.655,319.377,358.262,1178.61,4.537,8.166,0.79,,,,,,,,,1670473,9916,383.905,2.279,10095,2.32,0.1359,7.4,tests performed,,,,,,539,,,,,122,539,0.012,76.85,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,4408582,,,,
PNG,Oceania,Papua New Guinea,30/01/2021,851,0,0.286,9,0,0,83.903,0,0.028,0.887,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555,10142625,,,,
PRY,South America,Paraguay,30/01/2021,130917,754,771.286,2681,13,15.857,19307.171,111.197,113.746,395.384,1.917,2.339,1.03,,,,,,,,,649353,3241,96.863,0.483,3116,0.465,0.2506,4,tests performed,,,,,,,,,,,,,,55.56,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.728,6780745,,,,
PER,South America,Peru,30/01/2021,1119685,5715,5254,102303,521,495.571,32883.951,167.843,154.304,3004.53,15.301,14.554,1.3,,,,,,,,,6300181,,186.863,,34211,1.015,0.163,6.1,tests performed,,,,,,,,,,,,,,62.96,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777,34049588,,,,
PHL,Asia,Philippines,30/01/2021,521407,1843,1646.429,10600,48,66.286,4512.041,15.949,14.248,91.728,0.415,0.574,1.01,,,,,,,,,7394249,40520,64.93,0.356,35680,0.313,0.0474,21.1,people tested,,,,,,,,,,,,,,74.54,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,115559008,,,,
PCN,Oceania,Pitcairn,30/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
POL,Europe,Poland,30/01/2021,1510901,5864,5379.857,37160,303,261.286,37907.909,147.125,134.978,932.33,7.602,6.556,0.91,,,13654,342.573,,,,,,,,,35023,0.914,0.1542,6.5,tests performed,1156931,958453,198478,,15850,65110,2.9,2.4,0.5,,1634,43467,0.109,71.3,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144,,,,
PRT,Europe,Portugal,30/01/2021,660524,12666,12052.429,11918,276,278.571,64310.505,1233.198,1173.459,1160.371,26.872,27.123,0.91,843,82.077,6544,637.143,,,,,7296442,51500,709.074,5.005,61359,5.963,0.2015,5,tests performed,,,,,,12203,,,,,1188,5779,0.056,87.96,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.864,10270857,,,,
PRI,North America,Puerto Rico,30/01/2021,94258,351,348.571,1922,10,7,28980.953,107.92,107.173,590.946,3.075,2.152,,,,,,,,,,394131,630,121.047,0.193,898,0.276,0.026,38.5,tests performed,,,,,,,,,,,,,,,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,,3252412,,,,
QAT,Asia,Qatar,30/01/2021,150621,341,300,248,0,0,55886.337,126.524,111.312,92.018,0,0,1.26,,,,,,,,,,,,,,,,,,,,,,,2190,,,,,813,,,64.81,227.322,31.9,1.307,0.617,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.848,2695131,,,,
REU,Africa,Reunion,30/01/2021,9996,92,42.143,46,1,0.143,10262.18,94.45,43.265,47.225,1.027,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,6.841,,,,,,,,,80.48,,974062,,,,
ROU,Europe,Romania,30/01/2021,724250,2737,2539.286,18196,91,81.143,36840.127,139.222,129.165,925.568,4.629,4.127,0.93,,,,,,,,,,,,,25325,1.31,0.1,10,tests performed,672056,570752,101304,,25396,36216,3.42,2.9,0.52,,1842,23584,0.12,76.85,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,,6.892,76.05,0.828,19659270,,,,
RUS,Europe,Russia,30/01/2021,3832080,19032,19115.286,72697,512,532.286,26480.494,131.515,132.091,502.352,3.538,3.678,0.9,,,,,,,,,102002995,414747,702.971,2.858,373745,2.576,0.0504,19.8,tests performed,,,,,,88538,,,,,612,65799,0.045,46.76,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,144713312,,,,
RWA,Africa,Rwanda,30/01/2021,14784,255,334.429,188,2,3.286,1073.116,18.51,24.275,13.646,0.145,0.238,0.98,,,,,,,,,864349,6087,64.207,0.452,6650,0.494,0.0531,18.8,samples tested,,,,,,,,,,,,,,76.85,494.869,20.3,2.974,1.642,1854.211,56,191.375,4.28,4.7,21,4.617,,69.02,0.543,13776702,,,,
BLM,North America,Saint Barthelemy,30/01/2021,376,0,0,,0,0,34200.473,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10994,,,,
SHN,Africa,Saint Helena,30/01/2021,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.56,,5401,,,,
